TradeDate,ATM_IV_5_40D,ATM_IV_10_40D,ATM_IV_30_40D
20081002,0.083943,0.11267 ,0.1501  
20081003,0.080891,0.10663 ,0.14344 
20081006,0.090956,0.12246 ,0.16804 
20081007,0.089323,0.121   ,0.16612 
20081008,0.087536,0.12044 ,0.16866 
20081009,0.087191,0.12305 ,0.17129 
20081010,0.097243,0.13711 ,0.19303 
20081013,        ,0.13107 ,0.18503 
20081014,        ,0.12337 ,0.17025 
20081015,        ,0.12038 ,0.16829 
20081016,        ,0.11857 ,0.16762 
20081017,        ,0.11189 ,0.15893 
20081020,        ,0.10523 ,0.15033 
20081021,        ,0.11266 ,0.15567 
20081022,        ,0.11759 ,0.162   
20081023,        ,0.1276  ,0.1905  
20081024,        ,0.12856 ,0.1955  
20081027,        ,0.12596 ,0.18776 
20081028,0.083734,0.12529 ,0.18739 
20081029,0.080951,0.11914 ,0.18183 
20081030,0.073278,0.11396 ,0.17144 
20081031,0.069849,0.10964 ,0.16387 
20081103,0.069838,0.1085  ,0.15873 
20081104,0.076918,0.11672 ,0.16942 
20081105,0.078798,0.11545 ,0.17468 
20081106,0.078793,0.11493 ,0.17877 
20081107,0.074612,0.10747 ,0.1691  
20081110,0.077006,0.11053 ,0.17277 
20081111,0.078031,0.11347 ,0.17818 
20081112,0.082284,0.11761 ,0.18218 
20081113,0.081672,0.11696 ,0.18388 
20081114,0.083377,0.12223 ,0.18967 
20081117,0.084396,0.12293 ,0.19015 
20081118,0.085091,0.12514 ,0.19023 
20081119,0.08677 ,0.12931 ,0.20463 
20081120,0.089256,0.13446 ,0.22397 
20081121,0.086372,0.12462 ,0.23258 
20081124,0.082961,0.11841 ,0.23155 
20081125,0.084135,0.12583 ,0.25559 
20081126,0.079096,0.1216  ,0.23571 
20081128,0.077946,0.11909 ,0.22533 
20081201,0.086888,0.1335  ,0.2382  
20081202,0.080319,0.12606 ,0.2214  
20081203,0.082647,0.12689 ,0.21623 
20081204,0.082521,0.13141 ,0.22129 
20081205,0.084562,0.13374 ,0.22444 
20081208,0.088546,0.134   ,0.22756 
20081209,0.087801,0.13493 ,0.22456 
20081210,0.089015,0.13368 ,0.22418 
20081211,0.088098,0.13566 ,0.22603 
20081212,0.088599,0.13644 ,0.22258 
20081215,0.083532,0.13522 ,0.22367 
20081216,0.081156,0.13005 ,0.21254 
20081217,0.0646  ,0.11414 ,0.19283 
20081218,0.062501,0.10807 ,0.18399 
20081219,0.061728,0.11071 ,0.18631 
20081222,0.065122,0.11737 ,0.19506 
20081223,0.069793,0.11826 ,0.19525 
20081224,0.06868 ,0.12067 ,0.19884 
20081226,0.070118,0.11949 ,0.19366 
20081229,0.072   ,0.12021 ,0.20323 
20081230,0.070541,0.12065 ,0.19596 
20081231,0.072989,0.12813 ,0.20254 
20090102,0.072798,0.13181 ,0.21291 
20090105,0.064694,0.12101 ,0.20294 
20090106,0.06026 ,0.11092 ,0.19375 
20090107,0.055453,0.10211 ,0.18076 
20090108,0.056521,0.101   ,0.1865  
20090109,0.055061,0.095149,0.17652 
20090112,        ,0.094411,0.17662 
20090113,        ,0.087185,0.16716 
20090114,        ,0.086086,0.15833 
20090115,        ,0.092445,0.16927 
20090116,        ,0.097386,0.18554 
20090120,        ,0.10955 ,0.19889 
20090121,        ,0.10792 ,0.20713 
20090122,        ,0.10862 ,0.21441 
20090123,0.061291,0.1082  ,0.20225 
20090126,0.060259,0.10954 ,0.2055  
20090127,0.059968,0.1057  ,0.20124 
20090128,0.059024,0.10357 ,0.2003  
20090129,0.058865,0.10785 ,0.2059  
20090130,0.061956,0.11281 ,0.2175  
20090202,0.065764,0.12016 ,0.22932 
20090203,0.065067,0.11891 ,0.23376 
20090204,0.063354,0.12042 ,0.22983 
20090205,0.061411,0.11857 ,0.22739 
20090206,0.063491,0.1213  ,0.23258 
20090209,0.06437 ,0.119   ,0.22583 
20090210,0.063763,0.11945 ,0.22598 
20090211,0.057913,0.10668 ,0.20058 
20090212,0.058449,0.10848 ,0.20337 
20090213,0.062282,0.11484 ,0.21274 
20090217,0.064693,0.11784 ,0.21688 
20090218,0.06273 ,0.11827 ,0.2177  
20090219,0.062578,0.11985 ,0.22465 
20090220,0.065327,0.12488 ,0.23146 
20090223,0.064801,0.12163 ,0.22867 
20090224,0.061943,0.11631 ,0.21984 
20090225,0.062399,0.11469 ,0.21614 
20090226,0.060832,0.11028 ,0.20944 
20090227,0.063284,0.11494 ,0.22096 
20090302,0.063162,0.11686 ,0.22249 
20090303,0.064658,0.11812 ,0.22083 
20090304,0.065598,0.1196  ,0.21346 
20090305,0.064122,0.11784 ,0.20623 
20090306,0.062287,0.11603 ,0.20286 
20090309,0.063482,0.11542 ,0.20509 
20090310,0.060209,0.11048 ,0.19813 
20090311,0.058907,0.10692 ,0.19673 
20090312,0.057127,0.10899 ,0.2014  
20090313,0.057226,0.10805 ,0.20317 
20090316,0.056825,0.10823 ,0.20401 
20090317,0.060412,0.11383 ,0.21556 
20090318,0.053207,0.09643 ,0.20126 
20090319,0.046128,0.082572,0.16085 
20090320,0.045451,0.079052,0.15809 
20090323,0.047152,0.081617,0.16061 
20090324,0.047745,0.082498,0.16021 
20090325,0.049414,0.085456,0.16526 
20090326,0.048514,0.085041,0.15919 
20090327,0.045342,0.082383,0.15518 
20090330,0.047016,0.083606,0.15387 
20090331,0.04467 ,0.080686,0.1474  
20090401,0.04201 ,0.075997,0.1386  
20090402,0.043307,0.074661,0.13921 
20090403,0.046026,0.079254,0.14848 
20090406,0.046249,0.07925 ,0.15386 
20090407,0.044429,0.074414,0.14593 
20090408,0.042942,0.073582,0.13871 
20090409,0.044176,0.075154,0.1414  
20090413,        ,0.073809,0.14056 
20090414,        ,0.069825,0.13432 
20090415,        ,0.068188,0.13106 
20090416,0.041003,0.070665,0.13352 
20090417,0.043396,0.072915,0.13648 
20090420,0.044561,0.078547,0.14024 
20090421,0.046463,0.082193,0.14583 
20090422,0.047716,0.08623 ,0.14807 
20090423,0.050607,0.086306,0.14637 
20090424,0.053463,0.087705,0.15173 
20090427,0.051967,0.085894,0.15587 
20090428,0.053703,0.088032,0.15892 
20090429,0.052557,0.088567,0.15898 
20090430,0.051324,0.085682,0.15666 
20090501,0.052988,0.087104,0.16006 
20090504,0.053025,0.087884,0.1613  
20090505,0.050668,0.083204,0.15169 
20090506,0.051437,0.08392 ,0.15334 
20090507,0.05251 ,0.088202,0.15649 
20090508,0.051492,0.08835 ,0.15841 
20090511,0.052451,0.091843,0.16481 
20090512,0.051985,0.089999,0.15986 
20090513,0.052182,0.089878,0.15807 
20090514,0.050173,0.08609 ,0.15244 
20090515,0.049633,0.085948,0.15027 
20090518,0.051219,0.087592,0.15204 
20090519,0.052378,0.089321,0.15429 
20090520,0.053346,0.089461,0.1546  
20090521,0.058431,0.096502,0.16679 
20090522,0.062335,0.1047  ,0.17912 
20090526,0.066496,0.10927 ,0.18456 
20090527,0.070483,0.1158  ,0.19624 
20090528,0.066828,0.11393 ,0.19562 
20090529,0.060114,0.1055  ,0.18584 
20090601,0.071029,0.12411 ,0.209   
20090602,0.066508,0.1139  ,0.19634 
20090603,0.061521,0.1055  ,0.18371 
20090604,0.062734,0.10821 ,0.18326 
20090605,0.067523,0.10818 ,0.17937 
20090608,0.073279,0.11375 ,0.18555 
20090609,0.071858,0.11205 ,0.18086 
20090610,0.072073,0.11424 ,0.18288 
20090611,0.070729,0.11066 ,0.178   
20090612,0.069862,0.10932 ,0.17418 
20090615,0.06882 ,0.10705 ,0.17045 
20090616,0.068051,0.10754 ,0.17219 
20090617,0.069156,0.10879 ,0.17155 
20090618,0.076421,0.11519 ,0.1825  
20090619,0.074523,0.11462 ,0.17635 
20090622,0.074912,0.11365 ,0.17671 
20090623,0.07224 ,0.11024 ,0.17053 
20090624,0.067   ,0.10469 ,0.15944 
20090625,0.063965,0.097749,0.1484  
20090626,0.061966,0.09638 ,0.15011 
20090629,0.063229,0.099252,0.15643 
20090630,0.06462 ,0.10139 ,0.15759 
20090701,0.063589,0.10053 ,0.15703 
20090702,0.055311,0.089693,0.1427  
20090706,0.057563,0.093733,0.15097 
20090707,0.05971 ,0.095788,0.15468 
20090708,0.055708,0.091917,0.15436 
20090709,0.055389,0.093053,0.15494 
20090710,0.055702,0.094458,0.15856 
20090713,0.060638,0.096883,0.16103 
20090714,0.064187,0.10328 ,0.17046 
20090715,0.065131,0.10628 ,0.16952 
20090716,0.064597,0.10279 ,0.16536 
20090717,0.064741,0.10484 ,0.16408 
20090720,0.065421,0.10397 ,0.16199 
20090721,0.062857,0.099286,0.15603 
20090722,0.060416,0.096605,0.15085 
20090723,0.064631,0.10108 ,0.15376 
20090724,0.063142,0.098087,0.15102 
20090727,0.066648,0.10071 ,0.15395 
20090728,0.066844,0.097754,0.14894 
20090729,0.067246,0.095339,0.14208 
20090730,0.064392,0.095498,0.14411 
20090731,0.06392 ,0.094772,0.14321 
20090803,0.068526,0.10265 ,0.15412 
20090804,0.070362,0.10249 ,0.15483 
20090805,0.070044,0.10206 ,0.15407 
20090806,0.071481,0.10612 ,0.15756 
20090807,0.069097,0.10343 ,0.15184 
20090810,0.06785 ,0.10217 ,0.15223 
20090811,0.070403,0.10485 ,0.15501 
20090812,0.068638,0.10287 ,0.15174 
20090813,0.065689,0.098002,0.14731 
20090814,0.062023,0.092515,0.14576 
20090817,0.063121,0.09529 ,0.15153 
20090818,0.060104,0.090409,0.14537 
20090819,0.060242,0.092765,0.14914 
20090820,0.057593,0.087918,0.1431  
20090821,0.058317,0.08893 ,0.14313 
20090824,0.055931,0.086161,0.13753 
20090825,0.054822,0.084628,0.1378  
20090826,0.050736,0.079805,0.13094 
20090827,0.050022,0.079058,0.12883 
20090828,0.050657,0.079554,0.13137 
20090831,0.051594,0.081931,0.13224 
20090901,0.054838,0.086245,0.13917 
20090902,0.053065,0.081184,0.13224 
20090903,0.051715,0.080659,0.13188 
20090904,0.051999,0.079892,0.13147 
20090908,0.053752,0.081245,0.13579 
20090909,0.051777,0.079715,0.1344  
20090910,0.05103 ,0.078051,0.13216 
20090911,0.050638,0.078039,0.13293 
20090914,0.052472,0.080008,0.13591 
20090915,0.052438,0.081238,0.13453 
20090916,0.055794,0.083621,0.13857 
20090917,0.052808,0.081739,0.13901 
20090918,0.051904,0.079255,0.13576 
20090921,0.051847,0.079339,0.13842 
20090922,0.05147 ,0.078877,0.13817 
20090923,0.050302,0.07587 ,0.13263 
20090924,0.046846,0.072255,0.12663 
20090925,0.047895,0.072893,0.12721 
20090928,0.049033,0.075902,0.13002 
20090929,0.05021 ,0.076413,0.12999 
20090930,0.049998,0.076888,0.13015 
20091001,0.050377,0.077932,0.12925 
20091002,0.046856,0.07302 ,0.11979 
20091005,0.046618,0.072062,0.12055 
20091006,0.046515,0.071024,0.12103 
20091007,0.04367 ,0.067291,0.11447 
20091008,0.0434  ,0.067358,0.11762 
20091009,0.047121,0.072556,0.12671 
20091012,0.047972,0.073315,0.13064 
20091013,0.047075,0.0728  ,0.12871 
20091014,0.050549,0.078781,0.13537 
20091015,0.051748,0.080834,0.13814 
20091016,0.050425,0.076394,0.13472 
20091019,0.050562,0.076765,0.13358 
20091020,0.051652,0.072528,0.12722 
20091021,0.053057,0.074718,0.13239 
20091022,0.047671,0.074076,0.12832 
20091023,0.049927,0.076363,0.13156 
20091026,0.053278,0.079795,0.13513 
20091027,0.049871,0.075416,0.13123 
20091028,0.048218,0.073302,0.12799 
20091029,0.049711,0.075719,0.13144 
20091030,0.049392,0.073541,0.12853 
20091102,0.050069,0.075909,0.13031 
20091103,0.050491,0.076666,0.13392 
20091104,0.049842,0.075608,0.13037 
20091105,0.048176,0.073395,0.12656 
20091106,0.046293,0.068621,0.12033 
20091109,0.045345,0.069142,0.11988 
20091110,0.044933,0.06775 ,0.1211  
20091111,0.044872,0.066978,0.11963 
20091112,0.043224,0.065617,0.11874 
20091113,0.041712,0.064529,0.11518 
20091116,0.039746,0.062295,0.11224 
20091117,0.037928,0.060123,0.10897 
20091118,0.036342,0.059198,0.10673 
20091119,0.036493,0.059026,0.10639 
20091120,0.037419,0.059057,0.10387 
20091123,0.036366,0.05875 ,0.10356 
20091124,0.035521,0.057472,0.102   
20091125,0.037184,0.058072,0.10347 
20091127,0.039281,0.062133,0.10883 
20091130,0.037706,0.060446,0.10751 
20091201,0.03774 ,0.061969,0.11027 
20091202,0.039585,0.063919,0.1109  
20091203,0.040378,0.064474,0.11285 
20091204,0.043092,0.066238,0.11032 
20091207,0.041535,0.063803,0.10979 
20091208,0.039772,0.062282,0.10461 
20091209,0.040211,0.061206,0.10443 
20091210,0.040553,0.061775,0.10499 
20091211,0.042348,0.064896,0.10822 
20091214,0.041958,0.063003,0.10559 
20091215,0.041892,0.062333,0.10334 
20091216,0.039561,0.057736,0.097586
20091217,0.041249,0.058625,0.099913
20091218,0.041169,0.058925,0.09934 
20091221,0.043826,0.063049,0.10488 
20091222,0.047349,0.067492,0.10798 
20091223,0.045669,0.06485 ,0.10373 
20091224,0.047158,0.069064,0.10835 
20091228,0.051514,0.07402 ,0.11691 
20091229,0.05075 ,0.072232,0.11599 
20091230,0.047737,0.068239,0.11086 
20091231,0.048957,0.068863,0.11174 
20100104,0.05006 ,0.070422,0.12084 
20100105,0.047217,0.067926,0.11468 
20100106,0.047799,0.069622,0.11728 
20100107,0.048546,0.068414,0.11954 
20100108,0.044437,0.063628,0.11398 
20100111,0.04313 ,0.063049,0.11516 
20100112,0.042934,0.063652,0.11358 
20100113,0.044475,0.0653  ,0.11568 
20100114,0.043167,0.062699,0.11225 
20100115,0.0429  ,0.062899,0.10932 
20100119,0.041928,0.063842,0.11049 
20100120,0.041449,0.061565,0.10727 
20100121,0.041263,0.061088,0.10603 
20100122,0.04163 ,0.062254,0.10979 
20100125,0.041985,0.06324 ,0.11039 
20100126,0.041572,0.060983,0.10814 
20100127,0.04199 ,0.061073,0.10762 
20100128,0.040889,0.060236,0.10395 
20100129,0.04035 ,0.058637,0.10227 
20100201,0.042702,0.061514,0.10636 
20100202,0.041372,0.06008 ,0.10336 
20100203,0.041733,0.061544,0.10508 
20100204,0.04325 ,0.063051,0.10785 
20100205,0.042462,0.060411,0.10577 
20100208,0.04323 ,0.062939,0.10798 
20100209,0.044233,0.064727,0.11067 
20100210,0.044608,0.064811,0.11038 
20100211,0.043115,0.063422,0.10869 
20100212,0.041641,0.06169 ,0.10459 
20100216,0.042578,0.062285,0.10802 
20100217,0.042213,0.062038,0.1081  
20100218,0.041607,0.061541,0.10647 
20100219,0.039935,0.059712,0.10073 
20100222,0.038444,0.05725 ,0.095323
20100223,0.038711,0.057544,0.093071
20100224,0.038819,0.058052,0.092953
20100225,0.039168,0.058857,0.092154
20100226,0.038818,0.058003,0.091315
20100301,0.039654,0.059878,0.093271
20100302,0.038983,0.058574,0.090728
20100303,0.037836,0.056117,0.088611
20100304,0.035162,0.052412,0.084757
20100305,0.03556 ,0.052364,0.08364 
20100308,0.036571,0.053471,0.085464
20100309,0.034688,0.051252,0.083387
20100310,0.03505 ,0.051635,0.082954
20100311,0.035883,0.051937,0.0833  
20100312,0.035788,0.051014,0.082915
20100315,0.036361,0.052004,0.083203
20100316,0.034992,0.050151,0.082137
20100317,0.034461,0.049892,0.082814
20100318,0.035817,0.052195,0.086407
20100319,0.037686,0.053475,0.086637
20100322,0.036429,0.053731,0.086641
20100323,0.037573,0.054804,0.087043
20100324,0.04274 ,0.062358,0.096008
20100325,0.042571,0.062639,0.097969
20100326,0.040808,0.060628,0.092736
20100329,0.041212,0.061581,0.093392
20100330,0.041497,0.061361,0.093463
20100331,0.04019 ,0.061081,0.090484
20100401,0.041889,0.062876,0.092773
20100402,0.040358,0.061254,0.091241
20100405,0.041351,0.061082,0.091193
20100406,0.04094 ,0.060865,0.090965
20100407,0.040248,0.05966 ,0.090849
20100408,0.040701,0.060022,0.090749
20100409,0.038621,0.05878 ,0.08832 
20100412,0.038445,0.060029,0.089371
20100413,0.036438,0.056736,0.087074
20100414,0.03717 ,0.057266,0.08645 
20100415,0.036548,0.056532,0.085513
20100416,0.037832,0.057754,0.086606
20100419,0.037881,0.057062,0.087995
20100420,0.03751 ,0.055366,0.086407
20100421,0.038097,0.055074,0.08466 
20100422,0.039192,0.056162,0.085033
20100423,0.039396,0.056235,0.083454
20100426,0.040741,0.057635,0.087025
20100427,0.04289 ,0.061685,0.092377
20100428,0.043434,0.063186,0.094517
20100429,0.039814,0.059063,0.088582
20100430,0.041188,0.060073,0.089688
20100503,0.042117,0.060031,0.089481
20100504,0.045552,0.06619 ,0.099933
20100505,0.047761,0.067324,0.10637 
20100506,0.069217,0.09362 ,0.13979 
20100507,0.06263 ,0.086431,0.1461  
20100510,0.050773,0.07574 ,0.12711 
20100511,0.046622,0.068521,0.11924 
20100512,0.046187,0.068883,0.11842 
20100513,0.046364,0.069133,0.11924 
20100514,0.050178,0.075232,0.13021 
20100517,0.050313,0.075311,0.1285  
20100518,0.052463,0.078279,0.1311  
20100519,0.050389,0.077137,0.13198 
20100520,0.05354 ,0.085882,0.14253 
20100521,0.049438,0.081788,0.13948 
20100524,0.047333,0.080074,0.13565 
20100525,0.051219,0.085377,0.14202 
20100526,0.047772,0.081451,0.13255 
20100527,0.048315,0.081807,0.13112 
20100528,0.048939,0.083481,0.13505 
20100601,0.049209,0.082074,0.13812 
20100602,0.046537,0.077024,0.13116 
20100603,0.047165,0.076044,0.12872 
20100604,0.047224,0.076518,0.1309  
20100607,0.048634,0.079888,0.13642 
20100608,0.050355,0.082663,0.1424  
20100609,0.049001,0.079766,0.13814 
20100610,0.047641,0.077167,0.13187 
20100611,0.046904,0.077585,0.13264 
20100614,0.046345,0.077487,0.13226 
20100615,0.044769,0.073321,0.12447 
20100616,0.043595,0.072665,0.12214 
20100617,0.043489,0.07187 ,0.12507 
20100618,0.041601,0.069378,0.11885 
20100621,0.041246,0.069505,0.1167  
20100622,0.041605,0.069999,0.11791 
20100623,0.040549,0.0674  ,0.11589 
20100624,0.04074 ,0.068117,0.11629 
20100625,0.039605,0.066735,0.11495 
20100628,0.04146 ,0.069028,0.11714 
20100629,0.043072,0.071971,0.11994 
20100630,0.042299,0.070437,0.11591 
20100701,0.042936,0.074558,0.11809 
20100702,0.040107,0.068514,0.10918 
20100706,0.039186,0.068471,0.10953 
20100707,0.038405,0.065853,0.10715 
20100708,0.038089,0.066176,0.10657 
20100709,0.035975,0.062385,0.10328 
20100712,0.036292,0.061994,0.1051  
20100713,0.036983,0.062649,0.10484 
20100714,0.034189,0.060198,0.10429 
20100715,0.033222,0.060199,0.10304 
20100716,0.034008,0.059706,0.10318 
20100719,0.03436 ,0.059551,0.10122 
20100720,0.034614,0.059447,0.1008  
20100721,0.034157,0.059044,0.10119 
20100722,0.033621,0.057361,0.098743
20100723,0.034101,0.057411,0.099909
20100726,0.032734,0.05509 ,0.096857
20100727,0.035059,0.057532,0.1018  
20100728,0.034086,0.056994,0.10109 
20100729,0.033802,0.057057,0.10025 
20100730,0.035538,0.059642,0.1077  
20100802,0.037537,0.061582,0.11085 
20100803,0.041626,0.065539,0.11732 
20100804,0.041288,0.063774,0.11488 
20100805,0.039881,0.061275,0.1118  
20100806,0.038815,0.060113,0.10961 
20100809,0.040803,0.062345,0.11269 
20100810,0.039616,0.0601  ,0.11099 
20100811,0.037072,0.059101,0.10803 
20100812,0.036525,0.061334,0.11169 
20100813,0.034543,0.058476,0.10702 
20100816,0.03638 ,0.063005,0.11739 
20100817,0.03656 ,0.061731,0.11839 
20100818,0.035574,0.061198,0.11925 
20100819,0.036851,0.063544,0.12616 
20100820,0.037191,0.065885,0.13234 
20100823,0.036164,0.065356,0.13301 
20100824,0.039002,0.068477,0.13817 
20100825,0.04127 ,0.072263,0.14278 
20100826,0.042195,0.074636,0.14871 
20100827,0.045404,0.079354,0.15361 
20100830,0.044079,0.078044,0.15321 
20100831,0.041146,0.073752,0.15116 
20100901,0.041077,0.076265,0.15196 
20100902,0.038809,0.072375,0.147   
20100903,0.036988,0.066714,0.1387  
20100907,0.03739 ,0.070178,0.14166 
20100908,0.037229,0.069145,0.13947 
20100909,0.039425,0.072156,0.14313 
20100910,0.039367,0.072356,0.14476 
20100913,0.038475,0.071564,0.14172 
20100914,0.039254,0.072091,0.14022 
20100915,0.039762,0.070979,0.14261 
20100916,0.039506,0.070318,0.1417  
20100917,0.039683,0.069781,0.14343 
20100920,0.041388,0.072865,0.1454  
20100921,0.037977,0.068193,0.13241 
20100922,0.034944,0.065823,0.12999 
20100923,0.033661,0.063473,0.12847 
20100924,0.034198,0.062899,0.12882 
20100927,0.034527,0.065076,0.12904 
20100928,0.03395 ,0.064385,0.13032 
20100929,0.034283,0.065638,0.12824 
20100930,0.03511 ,0.066412,0.12991 
20101001,0.035178,0.066343,0.12877 
20101004,0.034576,0.066755,0.12848 
20101005,0.032356,0.06234 ,0.12582 
20101006,0.032279,0.062194,0.12464 
20101007,0.031619,0.061096,0.12235 
20101008,0.02798 ,0.055687,0.11308 
20101011,0.029228,0.057829,0.11573 
